"word","id"
"куры",6962
"домашниеживотные",3383
"скорей",8489
"знакомо",7951
"собраться",7088
"ругаюсь",6806
"скуку",3631
"факультете",4530
"никакого",6545
"счастливые",7060
"тексты",377
"старшим",3601
"бумаги",5227
"рисоватья",1694
"сильная",1186
"кошмар",4235
"собакмечтаю",816
"декрета",563
"первой",2030
"характер",4244
"водой",5310
"небыло",2971
"хозяйством",7570
"каникулы",4291
"алименты",6160
"делу",7606
"байке",1472
"юлия",6838
"арина",952
"учбе",1891
"забавный",1285
"премию",3358
"открывать",3424
"самолеты",1077
"помогу",7390
"украина",6676
"стати",2811
"аквариуме",1821
"лыжахлюблю",553
"документы",2833
"фрилансером",2595
"завожу",7950
"горные",3001
"старая",2289
"называть",6398
"годиков",7342
"валера",4216
"вобщем",4532
"продать",6784
"чат",1175
"можносказать",5004
"политикой",5185
"работах",3436
"играм",6706
"воспитывают",6660
"фигурой",8425
"дочурка",2087
"юристу",123
"лазарев",2008
"создаю",800
"филолог",6001
"аниматором",4171
"детские",2722
"восновном",8042
"юг",8548
"соответственно",5499
"мясу",1949
"мальчишек",3032
"мечтаюо",4587
"евгения",7418
"рвануть",1920
"студентом",8410
"никогдане",4961
"прикольные",3517
"медиа",3901
"коллегами",1787
"стрелять",7883
"рублю",6069
"сестрахочу",1488
"относятся",207
"словом",5425
"европы",4664
"отвечать",1183
"уроков",8514
"бедный",5307
"балерина",3532
"угадал",1358
"кассир",6771
"периодически",2642
"гоша",6415
"радости",6566
"выгулять",2796
"творчеством",665
"дожди",4478
"азиатскую",4777
"нл",3118
"косить",3398
"обидно",290
"женское",6636
"готовил",174
"ставить",5896
"ногах",5168
"краснодар",2891
"кошекне",4927
"инструменте",5562
"тольков",3608
"отправить",8127
"приятная",6290
"спокойствие",8497
"модой",115
"профессионал",8135
"крутяк",4684
"ато",8193
"выставку",6113
"гонками",3443
"каталась",4584
"бросай",2909
"красного",6620
"машинист",748
"морея",5627
"свободно",5167
"деревушке",4918
"счастливой",1530
"вырос",8430
"испекла",382
"грущу",6520
"конный",7917
"бездомным",472
"медсестралюблю",2091
"больнымимного",6830
"путешествоватьувлекаюсь",5483
"квн",4766
"оставаться",4338
"рождение",182
"путешествиями",2542
"полгода",4983
"необычный",8010
"катание",7321
"выпью",1611
"рассказывай",6420
"здорового",1555
"фрилансе",6892
"вены",2498
"разница",4137
"природумного",1932
"рыбалкусо",79
"преподавателем",5029
"простую",2042
"подружками",4209
"странным",3119
"получаеться",7540
"апельсины",609
"уйти",2605
"ток",8001
"ноя",4255
"началу",5759
"учбу",7747
"спортфаке",4595
"подход",235
"черепашку",4819
"приветики",6579
"полюбила",7131
"одиночка",6040
"будит",2962
"тяжко",5997
"игратьна",4482
"анжелика",1101
"войны",3073
"чуток",5454
"организм",2749
"контрольные",2612
"рыбалкулюблю",1046
"жиль",6117
"блоггер",743
"математике",1513
"прожить",6618
"надоедает",8351
"колхозе",4496
"касается",7663
"неплохая",6848
"медианравится",3194
"кухнялюблю",7910
"путешествияобожаю",4519
"рыбалкунравится",905
"вдвом",1467
"алла",7894
"библиотеку",1435
"гостях",1462
"помощью",3376
"превосходно",7098
"думает",6351
"важная",7766
"дарья",6777
"купишь",2474
"сову",5893
"юмора",7634
"выучилась",1124
"меняих",152
"ноне",24
"сельпо",307
"альберт",3694
"тожелюблю",7717
"дружно",8520
"неплохой",8185
"змея",1583
"придет",4683
"держит",154
"уделить",2238
"мопс",4855
"вышивкой",6
"кредиты",7869
"режим",8428
"оптимист",91
"дважды",5421
"белой",6711
"временина",7522
"волонтр",2564
"встретится",2698
"съехать",3421
"чтож",5558
"балконе",386
"аквариумные",8361
"свободу",6791
"холодец",2028
"дворник",670
"полезным",904
"предприятии",789
"кстате",4942
"заведешь",1008
"софия",8073
"космосе",7952
"рыбачу",3457
"являюсь",2213
"башкирии",5508
"мото",128
"родины",7361
"летал",6317
"отдыхала",1904
"расслабляюсь",4972
"поездке",2867
"строители",62
"пригороде",3731
"успеешь",1485
"бывшая",2298
"заботы",6927
"ощущение",8080
"разрешают",856
"зайти",7133
"задали",1571
"очках",5628
"увас",2479
"кулинар",2571
"мурашки",3974
"бомж",6487
"второго",3477
"кругу",2943
"разговариваю",1499
"знакомствам",8403
"мнение",7226
"стюардесса",4807
"программирование",8002
"встаки",32
"языком",795
"стрижку",361
"посадил",2392
"хозяин",4526
"ралли",7212
"новосибирск",168
"оптимистя",2422
"алтайя",1899
"библиотекарем",1231
"скорости",1290
"сложнее",566
"концу",3785
"физика",5626
"психология",5559
"шоке",6407
"постоянные",2601
"прыгала",3912
"котовмогу",3395
"шпагатя",6926
"жаворонокслушаю",3046
"петлюруслепила",5585
"музыкальных",84
"хирурга",243
"большинство",6572
"впринципе",1141
"физкультуру",6785
"столице",4504
"полюбил",6480
"ниче",8166
"народ",7617
"младшего",3587
"ням",4963
"книжка",1551
"миллион",3135
"галерею",5238
"гта",5577
"гусей",1971
"налысо",7442
"слушает",6459
"высшего",131
"фаст",2490
"практика",6619
